X,Comment,label
2005,پلاستیک بسته بندی پاره شده بود و نوشابه ای ک خریده بودم ریخته بود. واقعا متاسفم ک انقد ضعیف سرویس دهی انجام شد.,2
2006,پرتغال یخ زده و غیر قابل مصرف. ضمنا 5 عدد زده بودن تقریبی ولی 3 عدد بزرگ و بسیار بی کیفیت بود,1
2007,دو کیلو پرتغال نصفش پوسیده بود که انداختم دور، سیب زمینی ها ریز و سبز بود، لیمو شیرین کهنه و ریز شاید دوتا درشت فقط داشت، در کل آخرین خریدم بود میوه....,1
2008,نون تست سفارش داده بودم بیات بود متاسفانه,1
2009,"باسلام
در «ست ظرف گرد هایپراستار» 
ظرف بیرونی خیلی کثیف بود و روی در آن خراش عمیقی ایجاد شده بود انگار که ظرف دست دوم است.??
با تجربه چندساله خوبی که از خرید هایپراستار اسنپ دارم این اتفاق بسیار عجیب است.",1
2010,لطفا در مورد ارسال اشتباهی کالا بررسی کنید,1
2011,تحویل ساعت ۸-۱۱ شب بود پیک ساعت ۶/۱۵ امد وبسته بندی افتضاح,1
2012,از ۹ تخم مرغ ۳تاش شکسته بود و یکی هم ترک داشت,2
2013,کیفیت فلفل ها بشدت پایین است,1
2014,۲ شیر خریداری شده اما یک شیر تحویل شده است.,1
2015,سلام پنیر پیتزا بو گرفته بود ولی چون لازم داشتم پودر سیرکه خدارو شکر خریده بودم ریختم تو شو استفاده کردم اگر اون موقع نمیخواستم ریخته بودم دور. مرسی,2
2016,کاش اگه خیار خوب ندارن بنویسن درجه دو.خیارا افتضاح بود له و مونده بود و زدگی داشت.پرتقال خونی هم اندازه گردو بود ریز ریز,1
2017,سلام، متاسفانه نارگیل خیلی خشک و فاقد کیفیت بود.,1
2018,بر خلاف اینکه نرم کننده چسب کاری شده بود اما ریخته بود.,2
2019,شیر تاریخ داشت ولی خیلی تلخ بود اصلا قابل مصرف نبود,1
2020,با اینکه به پشتیبانی اعلام کردم که آبمعدنی ها بصورت بسته بندی باشه ولی باز هم فله ای برام آوردن,1
2021,تهشیر کاله که اورده بودین تاریخ انقضا ش مال ۱۳ ام بود تاریخ ش گذشته بود مال ۳ روز قبل بود,1
2022,خامه له شده بود,2
2023,"مغایرت قیمت بنده در زمان تخفیف خریدم اعمال تخفیف نشده
28000 زیادتر دریافت کرده
بررسی شود",1
2024,قیمت هنگام سفارش با زمان پرداخت تفاوت داشت,1
2025,"تمام قارچها تاریخ گذشته بود ولی مجدد تاریخ خورده و سیاه شده
هزینه تحویل سریع زدم ولی خیلی دیر تحویل دادن",2
2026,"بسیار بی ادب بودند آدرس واضح نوشته است طبقه دوم رفته جلو در طبقه اول با همسایه طبقه اول یک دوردعوا کرد یک دور هم باخودموندعوا کرد چرا تلفن جواب نمیدید ؟؟
ماشین وانت کهنش هم وسط کوچه پارک کرد با همسایه ها هم دعوا کرد 
مگه سفارش جلو درب واحد نیست ؟؟خوب ما مقصریم که نتونسته جا پارک پیدا کنه بار اولم نیست سفارش میدم بهتره شغلشون عوض کنند اگرتوانایی ندارند",1
2027,"سلام
پرتقال ها یک حالت پنبه ای و نزدیک ترشمزه شدن داشتند",1
2028,تافت کاسپین عکس داخل اپلیکیشن، مدل قوی و طلایی بود ولی از همین اسپری های قدیمی و مدل کلاسیک که نقره ای هستن ارسال شد، روی نخ دندون زده ۱۲ و خورده، در صورتیکه هایپر استار ۱۶ و خورده فاکتور کرده برای من?,1
2029,دوغ کاله برایم کوپنی بود حدود ۱۳ تومن. اما ۲۰۹۰۰ محاسبه شده,2
2030,اصلا راضی نبودم ، اگه محصولی موجود نیست باید همون موقع امکان انتخاب وجود نداشته باشه نه اینکه بعد ارسال نشه . کیفیت پایین دستمال نانو و همچنین فوق العاده ناز‌ بودن فویل آلومینیوم در صورتی که نوشته شده فویل ضخیم,1
2031,لطفا اگر پیک قرار است از این به بعد سفارش رو دم در بزاره بگه بیاید پایین ببرید ، ما رو هم درجریان بزارید که فروشگاهمون رو عوض کنیم !,1
2032,یک عدد از تن ماهی ها فرورفتگی زیادی داشت لطفا بگین تو سفارش نزارن ممنون,2
2033,تاریخ انقضا پنیر ده روزه بود برای پنیر یک کیلویی و بسته بندی له شده و تخت فشار برای همه محصولات قبلا خیلی راضی بودم اما دیگه از این فروشگاه خرید نمیکنم بار دوم بود این مدلی ارسال کردند,1
2034,تخم مرغ در فاکتور زرده طلایی بود ولی کالای ارسالی روی بسته بندی نوشته شده بود زرده معمولی,2
2035,از اسنپ مارکت اصلا نباید میوه و سبزیجات خریداری کرد..پیازهایی که اورده شد کاملا غیر قابل استفاده بودند و دور ریختم,2
2036,"کیفیت مرغ نسبت به قبل پایین بود
خون مردگی در جا جای بدن مرغ زیاد بود",1
2040,مرغ یخش آب شده و فیله ها غرق در آبند,2
2041,"نان ارسال شده برای تاریخ دوازدهم بود درصورتیکه امروز هفدهم هستش
آیا درست هستش وقتی خرید اینترنتی انجام میشه تاریخ گذشته ارسال بشه!!!!!!؟؟؟؟؟",1
2042,خارج از بازه زمانی تحویل داده شد. ساعت ۱۱:۴۰ شب. ضمن اینکه اسپری خوشبو کننده با کلی ضربه دیدگی و درب و جای اسپری نداشت. نظارت صفر!!!,1
2043,"روغن آفتابگردان 1.5 لیتری به اشتباه روغن 810 گرمی ارسال شده
لامپ 18 وات مهتابی به اشتباه لامپ 15 وات آفتابی ارسال شده
لطفاً سریعتر نسبت به تعویض کالاهای ذکر شده اقدامات لازم را انجام دهید ممنون",1
2044,کیک ها چندتاشون به شده بودن. بسته بندی و حمل کالا باید به گونه ای باشه که خریدهای ما سالم برسه,2
2045,"مرغ مخصوصاً هایپر استار زرد شده بود و مضخصاً مونده بود و بوی بدی میداد که مجبور به دور ریختنش شدیم
شیر هم تاریخ سه روز قبل بود و دو روز مونده به انقضا",2
2046,از شش تا تخم مرغ دوتا کاملا شکسته و ممنون از تحویل ولی همچنان بر سر اینکه هر وقت دلشون بخواد تحویل بدن هستن,2
2047,سفارش من کامل ارسال نشد و یک مورد نقصی داشت.با پشتیبانی تماس گرفتم و گفتن تا عصری باهاتون‌ تماس میگیرن و مشکلو حل میکنن ولی متاسفانه تا الان کسی پیگیری نکرده.,1
2048,سلام بابت بسته بندی لطفا ی فکری بکنید ممنون,2
2049,سلام با تشکر ،در کل راضی بودم فقط شوینده ها مایع ظرفشویی و نرم کننده های لباس درست بسته بندی نشده بودن و از هرکدوم شاید اندازه یه لیوان توی نایلون ها ریخته شده بود.,2
2050,"کره برای من نفرستادید.
فکر میکردم موجودی تمام شده و از سبد حذف شده ولی الان چک کردم و دیدم پولی به حساب من بابت دو عدد کرده گیاهی برنگشته . لطفا پیگیری کنید .",1
2051,"هردفعه تخم مرغ گرفتم شکسته تحویل دادید
لطفا در ارسال کالا مراقبت بیشتری کنيد",2
2052,"۴ عدد از تخم مرغ‌ها کاملاً شکسته بود. 
پیک بعد از زمین گذاشتن کیسه‌ها صبر نکردن که من تعداد کیسه‌ها و فاکتور رو چک کنم. اونجوری که ایشون کیسه‌ها روی زمین رها کردن، شانس آوردم همه تخم‌مرغها نشکست.",2
2053,لطفا پیگیری کنید دو قلم از کالا ها نبود,1
2054,"سلام
متاسفانه کیفیت پرتقال های ارسالی اصلا خوب نبود.اندازه ها بسیار درشت بودند.تقریبا هر پرتقال نزدیک نیم کیلو.تو این اندازه پرتقال یک عدد هم گندیده و له شده بود که آب آن به بقیه پرتقال ها سرایت کرده بود.امکان ارسال عکس وجود ندارد؟
لطفا پیگیری نمایید",1
2055,"من همیشه مجبور بودم برای تحویل گرفتن چیزایی که سفارش میدم برم پایین ولی اینبار از پیک خیلی راضی بودم، هم مودب بودن هم 5دقیقه قبل تماس گرفتن و دم در واحدم تحویل دادن بسته رو

ولی بسته بندی خامه پاره شده بود وکثیف شده بود، توی بسته بندی دقت بشه بهتره",1
2056,سلام متاسفانه یکی از دوغ ها پاره شده و داخل کیسه ریخته بود,2
2057,"این اصلا دونات نبود ، مینی دونات بود تازه هم نبود 
ی سری چیزا هم از سفارشم حذف شده بود انگار",2
2058,بنده مشتری ثابتم هردفعه سفاش بنده یه چیزیش کم هست چرا ؟,1
2059,کالا ناقص ارسال شده,2
2060,پنیرپیتزا واقعابوی خیلی بدی میداد لطفا کیفیت محصولات رادرنظر بگیرید,1
2061,سلام ازیک ماه تاریخ ۱۳ روز مانده به انقضا نصف بیشتر تاریخ مصرف گذشته بود.,1
2062,"بسته بندی لازانیا باز بود کامل 
کره رو ارسال نکردید و وقتی اطلاع دادم که ارسال نشده از لیستم حذفش کردید",2
2063,"با سلام
تاریخ تولید و انقضای کالا پاره شده بود و من که بچه کوچیک دارم برام مهمه",2
2064,"برخی محصولات با وجودی که در فروشگاه موجود هستند، عدم موجودی می خورد (نان تست) 
تعدادی از کیک ها له شده بودند",1
2065,"قبلا هم گفتم
این روش حمل محصولات شوینده درست نیست
همین جور میریزن روی هم 
هر دفعه من خرید کردم حتما یکیش آسیب دیده
الان هم یه دونه مایع نرم کننده سافتلن درپوشش محکم نبوده تقریبا نصف شده
زحمت محکم کردن درپوش رو به خودشون نمیدن دلشون خوشِ چسب پهن زدن روی سرش",1
2066,دوتا از تی تاپ سالمین کم بود ۴تاسفارش داده بودم توفاکتور هم هست,1
2067,"داخل یکی از بسته های به جای سینه مرغ رون داخلش بود ما به التفاوتش به چه صورت هست 
من با خط دیگه (۰۹۳۳۰۰۴۴۶۶۷) هم سفارش دادم و جوجه باید ۳تا میومد کلا ولی ۲تا فرستادن اون هم لطفا به کیف پولم واریز شود",1
2068,"با سلام 
من روی تخفیف ۲۸ درصد خرید عمده ۴ بسته رب روژین اقدام کردم
و ۲۰ درصد بسته ۶ تایی کنسرو ماهی تن گالکسی 
انتخاب شد ودر سبد خرید هم تغییر قیمت اعلام نشد من پرداخت کردم و بعد متوجه کاهش تخفیف هر دو محصول شدم",0
2069,"سلام وقت بخیر 
ممنون از زحماتتون فقط کیوی ها تقریبا ۸۰ درصد سفت بودن و پرتقال ها ۳۰ درصد کوچیک میشه گفت کیفیت محصول مثل خرید درهم از مغازه بود
درجه ۱ نبودن
تشکر",1
2070,در مورد خرید اینترنتی از اسنپ مارکت برای همیشه تجدید نظر کردم. یعنی چی که هر دفعه تماس میگیرید و کالای خریداری شده رو تعویض می‌کنید!!!؟؟؟ اگر موجودی ندارید از سبد کالاتون حذفش کنید مثل بقیه فروشگاه‌ها اکالا و شهروند و ...روز به روز گرانتر و خدمات شما بدتر از قبل.,1
2071,سلام تخم مرغ تاریخ مصرف ندارد و دو روز دیگر منقضی میشود و هیچ جوری با اپلیکیشن امکان ارسال عکس وجود ندارد,1
2072,۴ تا جوجه سفارش داده بودم ۲ تا فرستادین,1
2073,سلام واقعا دزدی در روز روشن باعث تاسفه گوشت زیاد میخواستم ولی گفتم نمونه بگیرم ببینم چطوره که در یک کیلو گوشت دو عدد کف دست داخلش بود که همه گوشت هم لثه و چرب بود که خدا ازتون نگذره به خدا واگذارتون کردم انشاالله حوالتون به حضزت ابولفضل خودش جواب زن و بچه تون میده. پولش از گلوتون پایین نره بحق علی,1
2074,در زمان سفارش مایع لباس شویی تخفیف داشت ولی در فاکتور صفر درصد زده بود,1
2075,یه سوراخ بزرگ رو در خامه بود معلومم نیس چن روزه اینجوری شده...من که انداختم دور ولی کنترل کیفیت کالا اصن دقت نکرده..,1
2076,"سینه مرغ از سفارشم حذف شده و با وجود نیاز به آن دیر اطلاع دادند که موجود نیست.
همچنین مایع چند منظوره ریخته بود و شیر هم له شده بود.",2
2077,شیر تاریخ گذشته فرستادن,1
2078,باسلام من همیشه ازسفارشاتم راضی بودم اما اینبار چندمه که ناراضی، سفارش قبلی هم نارنگی هاکیفیت پایین داشت نصفشو دور ریختم.,1
2079,"پیک مریض روانی بود 
تو فاصله ۳۰ ثانیه ۱۰ بار زنگ درب رو زد",1
2080,"متاسفانه به جای ۴ بطری شیر کم چرب تازه پگاه 946 میلی لیتری، ۴ عدد شیر پاکتی ۱۲۵ میلی لیتری ارسال کردید که هیچ کاربردی برای بنده نداره.
لطفا به پیکتون اعلام کنید بیان پس بگیرنش",1
2081,چسب خیلی مونده بود کلا خشک شده از لحظه ای که به دستم رسید تا الان حدود۵ساعت گذشته کاملا وارونه گذاشتم هنوز قطره ای پایین نیومده اشتباه کردم برند رو عدض کردم همیشه استار باند میگرفتم??,1
2082,با تشکر از توجه شما اگه ممکنه لطفا محصولاتی مثل تخم مرغ یا کیک و کلوچه و بیسکوییت های بسته بندی با دقت بیشتری حمل بشه سپاسگزارم,1
2083,با اینکه تاریخ انقضای خرمای خریداری شده هنوز تمام نشده بود ؛شکرک که مخصوص خرماهای فاسد است داشت,1
2084,پریل بدون تخفیف ارسال شده ولی در سفارش 16درصد تخفیف نوشته این دومین باره که اینجوری ارسال میشه,1
2085,"باسلام
چیزی که در تصویر در مورد «ست ظرف پلاستیکی هایپراستار» به نظر می‌رسید با چیزی که تحویل گرفتم تفاوت زیادی داشت.
کاش سایز آنها ذکر شود تا کاربران دچار اشتباه در انتخاب نشوند. 
انتظار من با توجه به تصویر، ظروف بزرگ بود در حالی که اندازه ظروف خیلی کوچک هستند و تقریبا غیرقابل استفاده. 
در صورت امکان درخواست مرجوع نمودن کالا را دارم.
باسپاس ازشما 
تلفن تماس 09183157702",1
2086,يكي از نوشابه ها سوراخ بود و تمام اسانسور و خونه كثيف شده?,2
2087,"قارچ به شدت بد و خراب بود 
گوجه فرنگی هم شل بود خیلی",1
2088,موقع انتخاب قیمت ۱۲تومان بود ولی تو فاکتور ۱۵حساب شده,1
2089,تخم ژاپنی ارسالی کیفیت خوبی نداشت، اکثرا پوک و بدون مغز بود,1
2090,برای بار دوم یکی از تخم مرغ ها شکسته بود.,2
2091,به جای لواشک زرد آلو لواشک انبه فرستادن,1
2092,سلام قیمت در فاکتور بالاتر از قیمت در اپلیکیشن در زمان سفارش بود,1
2093,در مایع لباسشویی رو چسب زده بودن که ریخته بود تو پلاستیک تا حالا همچین چیزی ندیده بودم,2
2094,"من ۴ تا ژله خریدم روش زده ۱۸ تومن
چرا شما قیمت ۲۰ زدید بعد با منت تخفیف هم گذاشتید.راه فروشگاهای کوروش رو پیش گرفتید؟",1
2095,"برخورد شایسته پیک عزیز. 

گران فروشی شکلات باراکا. قیمت روی کالا 84200 تومان است ولی کالا با قیمت 98000 تومان فروخته شده است. لطفا پیگیری فرمایید.",2
2096,کف آسانسور رها کرد و رفت,1
2097,تخم مرغ تاریخ قدیمی است,1
2098,دو عدد از تخم مرغها شکسته است,2
2099,"به گفته پیک , آدرس رو دقیق اعلام کنید(با لحن تند و عصبانی) درصورتی که تا الان هیچ کدام یک از تحویل دهنده ها اعتراضی نداشته اند",1
2100,"سلام
متاسفانه در هر ۲بسته تخم مرغ ۱ دونه اش شکسته بود 
این که کالای خراب تخفیف بزارین قشنگ نیس",2
2101,با سلام یکی از نقاط قوت شما بسته بندی و تفکیک کالاهامیباشد. ولی در این سری از سفارش مایع ظرفشویی در کنار شیر قرار داده شده بود و مقداری ازمایع به بسته شیر انتقال پیدا کرده بود. ممنون از حسن توجهتان.,2
2102,"سه تا کره توی سفارش هام و فاکتور بود ولی داخل خرید هام نبود
پیک ها هم موظفند سفارش هارو تا جلوی درب واحد بیارن نه اینکه از ده دقیقه قبل از رسیدنشون زنگ بزنن که بیاید پایین.....",1
2103,"دستکش یکبار مصرف با برند مهدیار در لیست خرید اینجانب بوده در حالی که دستکش تحویل داده شده با برند دیگری با نام نیل بود
ضمنا پیک کالا در تمامی ده خرید اخیر بنده در اخرین لحظات بازه زمانی تعیین شده کالا را تحویل می دهد، که به عبارتی در تمام سفارش های اخیر بنده بازه زمانی بیش از دوساعت را می بایست استندبای در انتظار پیک اسنپ مارکت باشم!",1
2104,اسپری قیمت روش مصرف کنندش ۳۳۷۰۰ بود و هایپر ۴۰۵۰۰ حساب کرده این مقدار ناچیزه ولی در تعداد بالا و اجناس مختلف و ادمهایی که دقت به قیمت ندارن نوعی گرانفروشی یا بی اخلاقی یا دست تو جیب مردم کردنه,0
2105,تاریخ انقضا نزدیک بود,1
2106,"ضمن تشکر، محصولات غذایی مثل بیسکویت ها هیچ تخفیفی نداره! 
در مورد محصولات بهداشتی توضیح مشخصات با خود محصول منطبق نبود",1
2107,متاسفانه این محصول دارای کوپن بود و مبلغ 55هزار تومان بود ولی در قبض صادره 63تومان ثبت شد,1
2108,هر دو لیوان ماست شکسته بود و داخل کیسه ریخته بود .,2
2109,سلام.درب مایع دستشویی باز شده بود و ریخته بود تو نایلون شیرکاکائو و کیکها. بطوری پاکت شیرکاکائو کاملا خیس شده بود,2
2110,از 5تاویتامین سی 2تاشکسته بود,2
2111,"پیک دیر رسید
مایع دستشویی سر بیرون ریز کنده شده بود 
پلاستیک حمل نوشابه پاره و تیکه تیکه و رنگی بود",1
2112,ظرف شکسته بود :(((,2
2113,این هایپر استار صبا هرچی میوه گندیده و هرچی جنسل بنجوله بار میکنه میفرسته واسه خرید اینترنتی,1
2119,لیموشیرین یک کیلو بود بسته بندی پاره بود و فقط ۴ تا لیموشیرین داخل بسته بود,2
2120,محصول تاریخ گذشته به مشتری نفروشیدحتی بانصف قیمت,1
2121,"سلام
با توجه به اینکه از آدرس گیرنده مشخص بود که جای اداری و محل کار هست من توقع داشتم نوار بهداشتی در بسته بندی بهتر و با پوشش مناسب تر قرار میگرفت که جلوی انتظامات اداره باعث خجالت نباشه",1
2122,یخ شنسل ها آب شده بود و نرم بودند,2
2123,درب شوینده ها شل شده بود و کل پاکت مایع پر شده بود,2
2124,"سلام
بنده برای محصول شامپو سفارشی چند نوبت ثبت سفارش داشتم که با کنسلی از سوی فروشگاه مواجه شد و در نهایت با تغییر سفارش بنده به محصول با حجم کمتر ارسال شد
لطفا در صورت ثبت سفارش به آن عمل کرده و در صورت عدم موجودی کالا از فروشگاه حذف گردد
با تشکر",1
2125,پرتقال ابگیری گفتم ن هرچی پرتقال خرابه اینا چی هستن دیگ خراباشو جمع کردین اوردین. از بازرگامم باهمین قیمت سفارش دادم ادم کیف میکنه پرتقالو میبینه,1
2126,به بسته بندی پودر لباسشویی آب نفوذ کرده بود,2
2127,"کیک ها خرد خرد هستند 
چه جوری استفاده بشن",1
2128,سلام...متاسفانه تاریخ این محصول فقط کمتر از۴ ماه بود..,1
2129,۳ تا از پرتقالها خراب بود.,1
2130,با وجود چسبی که روی درب اسپری شیشه شوی بود مقداری از مایع آن خالی شده بود و تمام بسته بندی صابون ها را خیس کرده بود,2
2131,مایع لباسشویی و وایتکس باز شده بود ریخته بود تو نایلون بسته ی لوبیا چیتی هم همینطور,2
2132,قیمت فروش روی کالا؛تن ماهی محفل۳۷۷۰۰ تومان و تن ماهی گلکسی ۳۵۰۰۰ تومان درج شده و با قیمتهای درج شده در سایت مغایرت دارد.,2
2133,رنگ درخواستی من ارسال نشده,1
2134,۵ عدد از تخم مرغها ترک خورده بود,1
2135,داخل کیسه پرتقال ها سفیدکننده ریخته بود,2
2136,روغن ارسال نشده,1
2137,"سلام مغایرت قیمت شکلات تلخ فاکتور بامندرج روی کالاوجوددارد۰
تخم مرغ ارسالی کیفیت پایین وباتصویرانتخابی مغایرت دارد۰ وزن گوجه ارسالی از۱کیلوکمتراست۰لطفارسیدگی نمایید۰متشکرم",1
2138,۵عدد از تخم مرغ شکسته وله شده بودن راننده پشت نیسان گذاشته بود کالاها,2
2139,پسرم با ذوق کیک ها و کلوچه ها رو انتخاب کرده بود همشون له و خرد شدند??‍♀️?,1
2140,"سلام وقت بخیر
کیفیت پرتقال بسیار پایین بود کم آب و چروکیده...",1
2141,با سلام سه عددماست یک کیلویی دومینو سفارش داده بودم که متاسفانه ازتاریخ تولید آنها مدت زیادی گذشته ونزدیک به انقضا بود.لطفا رسیدگی بفرمایید درموردلبنیات تاریخ بیشتر مورد توجه قراربگیرد.ممنو,1
2142,تخم مرغ ۶ عددی ارسال شده، سفارش من تخم مرغ ۹ عددی بوده است,1
2143,تخم مرغ ها ۱۲ تاش شکسته بود!!!!کیسه تخم مرع ها گند زد به همه چی,2
2144,"رب ها سرشون خالی بود و کم فروشی مشهود بود
بسته بندی هم پاره بود",2
2145,اما از برخورد خوب پیک راضی بودم ممنونم چرا باید پد پاره برای من ارسال بشه اونم وسیله بهداشتی باین مهمی!!!,1
2146,"با سلام
تو صفحه نمایش شکر را 1 درصد تخفیف و قند را 200025000 بالا درصد تخفیف نشان داد اما موقع پرداخت زیادی پول کم کرده حالا که فاکتور بدستمان رسید میبینیم تخفیف های که به ما نشان داده بوده الکی بوده و چیز دیگری حساب کرده.
لطفا بر این سفارش تخفیف نمایشی را لحاظ کنید",1
2147,"خیلی خوب و پیک بسیار مودب و عالی
فقط یکی از بسته بندی های عدس باز شده بود و ریخته بود داخل پلاستیک.",2
2148,سلام ، نمیدونم چرا قوطی کمپوت ها غور شده بود و شکلات کوبیده ، بسته بندی جدا بود ، انگار هنگام جا به جایی مشکل ایجاد شده است ، امیدوارم این مشکلات بعد از کلی تجربه و قدمت اسنپ برطرف بشه ، ممنونم,1
2149,کاهو جالب نبود ، مونده و مقداری خراب بود ، پرتقال جونی ۱ عدد خراب بود ، انار یک عدد یک چهارمش خراب بود و گندیده بود,1
2150,پلمپ در کرم آدرا آسیب دیده بود ، و مقداری نشت کرم داشت و حالت روغن جامد پیدا کرده بود,1
2151,"سلام . روز خوش. بسته بندی همه کالاها نامناسب بود . داخل نایلون خیس و بیرونش گل آلود ..
عکس پودر سیر ونمک را براتون قبل باز کردن بسته بندی گذاشتم که ذرات به دیواره چسبیده و بعد باز شدن در دیدم داخل ظرفش خیسه که باعث چسبندگی مواد به دیواره شده",3
2152,تاریخ انقضای شیر خیلی کم بود. عمدا و تعمدی تاریخ کم گذاشته شده!!! واقعا که مشخصه محصول زود فاسد میشه. این مشتری مداری قابل تحسینه!!!!!,1
2153,"با عرض سلام و خسته نباشید
فلفل تند سفارش داده بودم ولی ظاهراً فلفل شیرینه چون حدود 5عدد آن میل شد و شیرین بود☹️",1
2154,"سلام
متاسفانه کالای خریداری شده تحویل نگردید
باتری قلمی ارسال نشده بود!",2
2155,تعدادی تخم مرغها به دلیل حمل بی دقت شکسته بودند,2
2156,خیلی بی کیفیت و لهیده و ریز,1
2157,"نان تستا، همه شون مثله هم هستن. مگه میشه؟
ماست کم چرب ساده هراز سفارش دادم پروبیوتیک اوردن. مسخره کردین؟",1
2158,تعداد ۲ عدد از تخم مرغها طبق عکس ارسالی کثیف و شکسته میباشند,2
2159,چرا قیمت روی کالا از قیمت خرید کمتره و تازه تو لیست کالای تخفیف گذاشتین؟,1
2160,جرم گیرسرویس بهداشتی هر دو سرش خراب چسب نواری زده شده بود ولی سرش خراب بود ریخته بود در مشمبا هردو جرم گیر,2
2161,حجم زیادی داخل کیسه نشت کرده,1
2162,قارچ ارسالی تازه نبود و در حد درجه ۳ بود و به همین تناسب قیمتش نیز گرانتر از بازار بود,1
2163,مغایرت صورتحساب ارسالی در اپلیکیشن با مبلغ دریافتی و سفارش تایید شده!!,1
2164,۵ تا از تخم مرغ ها شکسته بود,2
2165,سلام وقت بخیر.من پودرژله را باتخفیف 35درصد خریدکردم که 2تا توسبدم 27تومان شد واریزانجام دادم الان بدستم رسیده میبینم با تخفیف 15درصد محاسبه شده است.من مشتری همیشگی هستم,1
2166,شكستگي اكثر تخم مرغ ها,2
2167,"با سلام من روغن لادن میخاستم 
اما روغن کانولا رو اشتباهی انتخاب کردم
آیا امکانش هست برام عوض کنید",1
2168,"متاسفانه پیک در پیدا کردن آدرس مشکل داشت که در تماس تلفنی که با بنده گرفته بود بعد از کلی راهنمایی کردن ، طلبکار بود
لطفا پیک ها را آموزش دهید تا روابط عمومی درستی با مشتریان داشته باشند",1
2169,ماستش واقعا افتضاح هست,1
2170,چقدر هم که به این نظرات اهمیت میدین . ۲ تا سفارش قبلی مشکل داشت و نوشتم براتون هیچ پیگیری و تماسی نگرفتین . این سری هم که اشتباه فرستادین,1
2171,"سلام وقت بخیر، لطفا محصولات لبنی رامک و ماهشام را به لیست محصولات اضافه گردد.
ضمنا دلیل تغییر محصول پس از ثبت نهائی و پرداخت وجه چیست، در سفارش اخیر شیر ۲ لیتری انتخاب گردیده بود کا پشتیبانی نما گرفته و درخواست تغییر آن را مطرح نمود",1
2172,"مشکل عدم هماهنگی اپلیکیشن با انبار اسنپ و متوجه نشدن انبار برای دریافت سفارش واشتباه و کم فرستادن اقلام 
مثلا دستمال توالت سفارش دادم ۴ بسته دستمال پاپیا دولایه ۴ عددی با تخفیف ۱۳۳۰۰۰ تومان فقط چهار عدد فرستادن حتی پشتیبانی هم متوجه نشده که باید ۴ تا ۴ تایی بفرسته میگه درسته میگم ۴ تایش ۳۸۰۰۰ تومانه 
تازه صبح با پشتبانی زنگ زدم گفتم اشتباه نفرستن اگر اشتباه میشه کنسل کنم زنگ زده انبار گفت نه مشکلی نیست",1
2173,"سلام وقت بخیر 
ما خرید زیاد داریم از شما 
کارتون درسته 
تقریبا تمامی موارد بالا که در عیب ها ذکر شده برعکسش به عنوان حسن در نظر می گیرم فقط گوشتی که ارسال شد زیرش بعضی از نقاط سیاه بود و کمی بو می داد ببینید گوشت داستانش با بقیه خوراکی ها فرق داره خرابیشم خدا نکرده هم‌مسمویت داره هم پولت حروم میشه لطفا بگین دقت بیشتری داشته باشن ما خیلی بهتون اعتماد داریم که گوشت و مرغ خرید می‌کنیم مد نظرتون باشه 
ضمنا در چند بسته قبلی بسته بندی یخ ها ضعیف بود یعنی نوعشم‌فرق داره یه جورایی آب شده بود و داخل پلاستیک ریخته بود اینم درستش کنین 
با تشکر از اسنپ مارکت و کارکنان زحمتکش و فهیمش",1
2174,نوع بسته بندی محصولات با توجه به حجم بالای سفارشات با پیک نامناسب است,2
2175,نصف محصولاتم رو که شامل خوراکی ها بودن رو دو ساعت بعد از تحویل مواد شوینده ها اوردن.کره و پنیر کاملا اب و له شده بود,2
2176,تو سفارشم یه شامپو بعنوان هدیه درج شده بود، ولی تو اقلامی که به دستم رسید نبود,2
2177,متاسفانه میگو رگ زده نیست,1
2178,كيفيت سيب زميني و پرتقال علي الخصوص پرتقال خيلي بد بود,1
2179,"گوشت همبرگر فوق العاده بی مزه و با کیفیت پایین بود 
طعم گوشت یخ زده کاملا مشهود بود
نان هم فوق العاده بی کیفیت و کهنه بود",1
2180,باعرض سلام وسپاس از زحمات شما، دربرنامه فروش نوشته اید سیب درجه یک که درست نیست یک عددازاین سیب هابخوریدتا ببینید که این سیب قرمز هابقول معروف سیب سفت و استخوانی نیست ونرم است وازحالااطراف هسته هاقهوه ای ودرحال فاسد شدن است،واماپرتقال جنوب به شیرین بودن شهرت دارد ولی پرتقال ارسالی شما مزه آب خوردن می دهد. ممنونم.,1
2181,"این دو قلم زیاد تعریفی نبود
کنترل کیفیت معنایی نداره پس",1
2182,افتضاح،افتضاح،افتضاح،تخم مرغ شکسته آوردن تحویل دادن.توانایی سالم تحویل دادن ندارید،تخم مرغو حذف کنید,2
2183,درب پلاستیکی محافظ رب های سفارش داده شده شکسته بود و ناچار دور انداخته شد,2
2184,سلام. خسته نباشید. کالای کروسان پچ پچ در فاکتور ۷۵ گرم است ولی بر روی کیک ۷۰ گرم زده. ۶ عدد خریدم ۳۵ گرم تفاوت دارد.,1
2185,سلام تا حالا چندین بار کالاهایی که تخفیف دار بود خرید کردم ولی موقع تحویل تخفیف ها برداشته شده بود بنده با تخفیف خریدم خواهشمندم یا تماس بگیرید یا اون کالا را کلا حذف کنید ممنون,2
